tweet,label
"temenku kemaren nanya kek gini  ""ngapain sih depresi?""  . . terus ya kek mana ya, emangnya aku mau depresi sampe2 dah kek orang ansos? ya gada satu orang pun yg mau depresi tuh. emangnya enak kerjaannya nangis mulu? nggak, mbak.   tau ga sih? tiap mau tidur tuh aku doa kek gini",1
"[tanyarl] kalian kalo mau nagih utang ke orang trus orangnya malah nangis2 bilangnya lagi depresi, ngedown, dan ngancem bunuh diri gimana? tiap ditagih ada aja alasannya, dan omongannya selalu berubah2 ga sesuai. plis ksh tau hrs gmn, aku jg lg butuh uangnya balik :(",1
"katanya, aku tidak bertanggung jawab hanya karna lari dari hal yang sekiranya akan membuatku depresi",1
"Nonton teater, pangeran nya stress merasa bersalah karena abis ngebunuh raja. Yang di pikiran aku: pangeran stres, depresi, halusinasi, insecure, gangguan kecemasan. Anjir gini amat yaa 😭😭😭",1
"Kalo gak biasa sama cerita cem anime itu mungkin bisa bikin depresi,  Pokonya maafin perbuatan husbu2 w ya, terutama kiritsugu :') bangsad bgt dia tapi aku sayang",1
depresi kah aku pas mulai SMA sering bgt nangis dibanding ngejalanin usbn sama UN,1
"Tengok missionaries yang approach aku haritu, cakap baik, tentang kebaikan, siap doakan untuk aku punya depresi better hapa suma lagi (pastu aku balik, jumpa dokter, dia tukar ubat dan bagi ubat tidur, yay! Berkesan! 😍)  Tenang hati tengok deme, tau?!",1
Aku rasa aku alami masalah depresi la huhuhu,1
"Aku gabisa self diagnosed kalau aku stressed out atau depresi seperti yang aku baca di sebuah situs.  Aku percaya kok,  mood swing aku adalah suggest doang.",1
"temen aku dikampus banyak yg bilang depresi itu tandanya gila, sebab mereka blm pernah berada diposisi itu, GUE JUGA PENGEN KAYA KALIAN YG GA PUNYA PENYAKIT MENTAL, YG GA DEPRESI",1
"Aku perempuan, muda, naif, manja, aneh, depresi, penuh kesedihan dan kesakitan tapi aku yakin aku lebih baik dari itu, aku tidak akan masalah jika harus menikmati kesenangan serta kesedihan kehidupan sendirian, sudah biasa.",1
"Pertanyaan penting: Apakah orang yang beragama Islam tidak bisa terserang depresi?  Kok aku sering banget mendengar pernyataan ""orang Islam harusnya ga terserang depresi"".",1
"sok tau nya itu yang bikin sakit hati, ga ada kata kata yang lebih baik. saran aku, diem. ga usah sok tau hehe. kalo ada orang depresi yg caper dan itu mengganggu mute aja",1
"ahya sorry, twit km ada 2 yg aku rep soalnya. yg aku bahas twit ini, ngatain caper seenak jidat. memperlihatkan depresi buat sebagian org itu melegakan mba, tolong pilih kata kata yang lebih baik dari kata 'caper'  https://twitter.com/hatnjun/status/1172465911883632640?s=19 …",1
Done yaah  Kamu jangan cutting cutting lagii!! Stay positive be happy keep smiling 💝💝💝💝 kalo sedih banyak banyak berdoa atau dzikir. Sumpah aku juga sering depresi di rl. Ya jadi aku dzikir terusss. Tapi kalo kamu non berdoa ajaa terusss. Pasti tuhan bakal mudahin kokk,1
"Aku yg cuma fans aja sedih bacanya, apakabar dongpyo yg baca langsung 😭, plis dia masih muda jgn buat dia depresi",1
terlalu lelah mengerti. tapi tidak pernah diberi arti. dan jarang diapresiasi. dari aku yg hampir depresi. semoga saja tidak mati dini.  awokwokkwok,1
Aku mau depresi tapi ga guna,1
Se depresi ini aku ya Tuhan😭,1
"Bwakakaakak jelaaaas, nanti aku histeris dek dan depresi gak bisa terima kenyataan, ngeri ah 😝😝😝",1
"Pahami Kemampuanmu,Kerahkan Tenagamu Bukan Dipaksakan, Refresh dengan Hobimu dan Orang tersayangmu, Aku yakin, Depresi tak melulu hadir di kalangan millenial jikalau Dia pahami ""dia"".",1
"Kalau sahabat kamu jadi aneh, kayak orang depresi dan dia bilang dia sendiri kayak hampir gila. Dan suka bikin video nangis nangis di ig dan wa, tulisan tulisannya juga ngelantur. Kamu bakal ngapain?  Sahabat aku kyk gitu dan aku bingung 😭😭😭",1
iya samaa aku jg pas ngestalk awalnya kayak yaudah lah gausah diladenin percuma. tp pas baca dia bawa2 depresi aku langsung sakit hati,1
Sama dari kemarin aku nahan buat ga julidin dia tp pas tadi dia bawa bawa depresi aku langsung naik pitam sumpah sakit hati banget bacanya,1
temenku pengen kurus. tapi gmw olahraga . aku suruh depresi / stres aja jalan tikusnya,1
dengar cha nyanyi boleh buat aku depresi seminggu,1
"Jadi exo l waktu aku bner"" depresi ,bahkan hampir gamau lanjut sekolah lalu tiba"" aku tau exo,seketika hidupku berubah drastis ,aku skarang bisa mencapai mimpi"" secara perlahan❤️smua berkat mreka ,dan aku bangga memiliki family exo l❤️❤️❤️❤️❤️❤️❤️❤️",1
"Nyaris depresi waktu ibuku meninggal. Tapi berusaha memperbaiki dengan silaturrahim ke guru/kiai, perbanyak dzikir, dan ziarah. Alhamdulillah sembuh. Menyakini kepergian ibuku memang yang terbaik untuk aku dan beliau. Wujud kasih sayang Allah kepadaku dan ibuku.  https://twitter.com/HSuswan/status/1172318897443180544 …",1
- aku pernah mengalami gangguan depresi mayor ya karena lingkungan dan psikologis aku bener-bener abu abu banget. mood yang berubah2 merasa tertekan gamau beraktifitas dan berinteraksi dengan orangorang lain. bulak balik ketenaga profesional. walau berat banget masa masa itu asli,1
"Di diagnosa dan mendapat terapi ngga begitu aja bikin aku bebas dari manik dan depresi lagi. Naik-turun ekstrim itu akan selalu ada di hidupku jika aku ngga disiplin. Aku pernah di rawat inap di RSJ, tapi lagi, bukan karena gila, tapi sama seperti kamu di rawat karena DBD",1
"Aku pun akhirnya minta untuk di bawa ke dokter psikiatri. Keluarga, karena sudah frustasi, akhirnya setuju. Perlu 3 atau 4 kali sesi hingga aku di diagnosa bipolar disorder tipe 2. Bipolar dengan masa depresi yg lebih berat dan panjang",1
"Semoga semua member EXO bahagia selalu, terhindar yg namanya depresi dan selalu happy, sehat. Karena mereka bahagia dan sehat aja aku udah cukup ❤  Thankyou yaaaa buat GAnyaaa, Semoga kamu juga bahagia dan sehat terusss ❤",1
"Depresi tahu aku mbk, sampe ape nekat bundir",1
"Sesalty2nya aku, aku gak pernah ngegunain depresi buat bercandain orang atau ngehina orang",1
Kalau lg diposisi se down ini aku butuh temen ceritaa :( dipendem sendiri aku makin ngerasa depresi,1
"kalau mama kerja pagi, aku pulang sekolah beres2 rumah. kalau mama kerja malam ya mama yg beres2 rumah sisanya tetap aku. aku terbilang anak yg ceroboh hahaha mungkin setiap anak pasti dan ada aja yg sering kena omel orangtua.  aku pernah depresi waktu itu, insecure juga. komplit",1
Aku pun sdh konsul ke psikolog dan memang depresi :),1
- perasaan aku galau teros gess sedih gitu di phpin - nothing pemikiran yg seperti ini - masih aja enjoy aku hobby marathon drakor - iya gess makin tua makin cepet buat ngerasa lelah - aku keseringan tidur gess 10 jam per hari  Coba kalo ada yg bisa nebak aku depresi apa engga 😢,1
"Setelah setahun produktif itu, aku mulai depres lagi. Hopeless lagi. Suicidal dan self harm muncul. Fuck up banget pokonya, ak keluar dengan tangan berbalut gelang yang banyak supaya enggak bikin curiga dan kawatir orang2",1
Aku cenderung - moody - cemas akan hal² kecil - tidak menikmati hobi - mudah lelah - kehilangan hasrat untuk memiliki pasangan  Apa ini bisa masuk dalam ciri² depresi juga?,1
"Aku tambah depres ga jelas... tp perlahan aku mulai aware dengan mental illnes dan sedikit2 bisa self control dan self help ringan2. Selama beberapa bulan selanjutnya, aku produktif lagi, menggambar kata org gila lagi... kira2 hampir setahun ak menggambar kaya orang gila",1
"Lanjut, abis itu, aku bisa tiba2 ngerasa lesu, depres banget. Kayanya mau ngapa-ngapain ga ada masa depannya. Dan disaat it lebih parah lg ak ngerasa nelangsa gag karuan, pdhl enggak ada apa apa. Keadaan keluargaku setelah di diagnose, dia rajin minum obat dan membaik. Sedang aku",1
"astaghfirullahaladziiim..  Terindikasi Depresi, Ibu Ini Tega Siksa Anaknya Sendiri Hingga Tewas, ""Sudah Aku Antar Dia Ke Surga""  https://style.tribunnews.com/s/aihjjg  via @TribunStyle",1
"Dan, ketika iman lagi lemah, karena aku bukan orang yang religius, aku mudah banget depresi lagi. Semacam haid, ga solat, selesai haid, susah lagi buat naikin mood biar ibadah khusuk.",1
"ngelu karepe dwe, lemes, raono semangat, tak kiro aku depresi jebul masuk angin",1
"Setelah ""sadar"", yang kupikirkan cuma satu. Cerita ke teman kerjaku dulu, yang berlatar pendidikan psikologi. Karena sepertinya aku depresi.",1
"RASANYA HIDUPKU RUNTUH GITU AJA. SEMUA GABAKAL SAMA LAGI, MAO AKU LOMPAT DARI GUNUNG PUN AKU GABAKAL BIKIN PAPA AMA MAMA AKU BALIKAN, TAPI AKU JUGA GAMAU NERIMA KENYATAAN ITU. AKU DEPRESI BERAT CUY. RASANYA HATIKU BAKAL BERDARAH SEUMUR HIDUP KARENA MEREKA. AKU HIDUP DLM DENDAM.",1
"Yang paling susah dari hidup aku itu satu.. Ngelawan depresi😂😂  Yhaaaa orang liat aku sih seneng terus, gatau aja...",1
"Aku cuman seseorang yang depresi, menyakiti diriku sendiri itu yang bikin aku senang.",1
malam malam dengerin lagu lagu underrated(?)nya Ada Band ku seketika merasa depresi dan tua   bosan sudah aku dengan kegagalan yang selama ini terjadi~ 😭😭😭  pic.twitter.com/ZHR65vMb5V,1
"“Ada! Waktu itu tiba-tiba client lamaku datang berkunjung, dulu ia terkena depresi berat karena kehilangan istri dan anaknya saat kecelakaan. Dia bawakan aku bouquet bunga dan makanan, sebagai tanda terima kasih sudah mau menolongnya.”",1
sebenarnya aku banyak baca jurnal soal bayi prematur sih--soalnya kepo sm diri sendiri wkwk--termasuk kecenderungan untuk lebih mudah depresi dan beberapa kelainan tubuh --ya kalau kasusku si cara jalan sama mata juling--tapi ada juga yang sehat-sehat aja kok!,1
Semakin dewasa semakin depresi aku kak,1
"Percaya, sempet depresi dan kecewa kenapa orang sekitarku gak ada yang peduli dan ternyata yang harus aku lakukan itu ngubah pola pikir aku kalo yg bisa tolong aku itu ya cuma diri aku sendiri",1
Aku baru tau kalo Pak Habibie sempet depresi pas kehilangan Bu Ainun.,1
"Hmmm waktu smp-smk sih depresi bgt karna kehilangan sosok ibu, dan berantem mulu sama ayah, belum lg konflik keluarga antara ayah dan keluarga ibu. semua yg kena aku. yg tau buruk2nya perkataan org ttg ayahku dan gmn semua nasihat buat ayahku dititipkan lewat aku yg msh labil.",1
"Gini, depresi ga ngeliat orang itu seseorang yang alim atau engga, bisa menimpa siapa aja orangnya.  Menurut aku si , orang yg depresi itu bukan orang yg jauh sama tuhan, atau orang yg miskin dengan imannya, tapi orang yg terlalu lama hidup dengan tekanan yang gabisa dihindari.",1
"Titik terendah ketika orang tua tidak merestui hobby dan dianggap sebagai anak yang tidak berguna, disini gw bener bener depresi parah waktu itu, tapi setelah berfikir aku anggap semua omongan itu sebagai motivasi, dan alhamdulillahnya keluar SMK dapat paralel 3 seangkatan.",1
"Aku udah baca berkali2 mencari letak buat gak disalty-in. Tapi emang sendernya harus disleding biar dia sadar apa yg namanya ""Depresi""  pic.twitter.com/PWCOBAzhLw",1
Aku : (udh stres) ya emg siapa yg mau masuk unsika sih maa  Mama : ya kali aja kamu mau masuk unsika  Aku : (udh depresi) ya jangan ngomong gitu atuh maa,1
"-idol hai, jd aku udh ngidap depresi slm 1 thn terakhir,dan jujur kpop yg udh ngehibur ak slm wktu2 sulit,klo ak lg down bgt, putus asa n kdg pgn nyerah dr idup aku. aku cb nonton2 video kpop gtu biar bs senyum lg, aku dngrin lagu2 yg bkin ak smgt nglwan depresiku",1
"Lagi depresi loh ini, ayo tolong ajakin aku ngeheadbang deh",1
"Bukan sender.  Tp awal2nya digambarin kalau yukinya gantung diri.  Tp yang di ceritain sama temannya lagi pas flashback, yukinya maksa minum alkohol.   Jadi aku dapetinnya kalau yuki depresi gara2 bertengkar sama mafuyu , kemudian maksa minum lalu bundir dengan gantung diri. 😭",1
"Disaat orang2 depresi dan memilih bunuh diri, aku makin stres karena tau bunuh diri itu dosa",1
"Aku yang saat ini tengah menyapa kawan lama ku  Ia datang kembali menemuiku  Dan memelukku erat  Seraya berkata 'aku ada disini, jangan lupakan aku'  Iya, dia telah kembali  Selamat datang 'sepi ku'  Kalian bisa memanggilnya 'depresi'",1
‍ ‍ ‍ ‍ ‍‍ ‍ ‍ “Mana kutahu memangnya aku ini adalah ibunya!?”  ‍ ‍ ‍ ‍ ‍‍ ‍ ‍ Kesal juga lama-lama. Bisa-bisa Doremy depresi kali ya.  ‍ ‍ ‍ ‍ ‍‍ ‍ ‍ “Kau saja tidak menjawabku. KEMANA SAGUME?”,1
"Maksain nonton Strangers From Hell, baru 30 menit liat episode 1 udah depresi aku",1
"Kalau gak berusaha melapangkan dada sendiri , mungkin skrng aku bakal jadi anak yang introvert 😔 bahkan bisa jdi depresi -____________-",1
"post partum depresi ku malah rasanya pengen mati aja, aku sayang sama anak2ku, aku ngerasanya mah mereka deserve ibubyang lebih baik :(",1
Aku terjebak dalam ruang depresi.. :),1
"Mau sakit seperti apa? Rasanya semua sudah terlewati. Depresi hingga tak sadar diri? Itu pun sudah. Melarang mengundang kepergian? Tak perlu, aku menaung dibawah waktu yang ku percaya hanya cinta bukan raga",1
Mangat zeyenkuuuu..... aku kalo lg depresi gitu larinya ke makanan. Beli aja gitu apa yg pengen kita makan... yuhu... pasti bisa kok kamu melewati itu...,1
Aku teramat depresi.. dan semua orang yang ada disekitarku tak ada satupun yang dapat memahamiku.. aku tak apa..,1
"Aku sebenernya stop jd kpoper. Tapi pas sma aku pernah depresi krn masalah keluarga, ngurung di kamar. Krn butuh hiburan, semua rekomendasi di yt dibuka dan aku iseng nonton svt sampe ke ofd, dan keterusan nonton memeteen dll. Sumpah stresku jd berkurang gara2 kenal mereka 😭",1
Kelas 8. Depresi sampe Overdosis. tapi tuhan sayang aku. Aku masih bernafas sampe skrg,1
Dom Jakarta Timur. Alasan suka BTS krn Taehyung hehehe tp alasan jadi ARMY krn perlakuan BTS ke army yg luar biasa bgt dan BTS yg nolong aku dari depresi. Mereka sgt berharga buat hidupku  #TheGroup #BTS #PCAs @BTS_twt pic.twitter.com/yl989dIxqW,1
"Kadang aku mikir boleh ng-fans tapi jgn sampai gini. Mereka juga manusia, mereka butuh nafas juga. Nanti kalau idol mu depresi trus gak bisa aktif lagi, kamu yg jadi fans bakal sedih juga kan? 😭😭  https://twitter.com/ncitybase/status/1172080041636683776 …",1
kurus (45kg;173cm terakhir periksa sebulan lalu). Lalu aku stress (aku punya depresi dan anxiety selama 5 tahun belakangan ini) yang menyebabkan pendarahan berlebih walau flek coklatnya nggak pernah sampe lebih dari satu pembalut daily.,1
aku takut smua temen temen aku jadi ga tahan sm hidup😔😔😔😔 semoga tidak menjadi generasi depresi ya tuhan amin. semangat terus semuanya❤️,1
"aku jg makin depres ketika crush cuman ngmng ""iya kita kan cuman temen""",1
#. Depresi kebacanya depresiasi. Dasar aku  https://twitter.com/SRVZIDE/status/1172029338947969024 …,1
"Be strong mbak! Waktu depresi aku juga merasa gini. I knew this feeling. Nanti kalau udah lihat anaknya lahir dan tumbuh dengan baik, pasti lega mbak. Anak membuka jalan rejeki yang lain mbak. Mungkin sebelum bertambah parah bisa bicara sm suami atau ke ahlinya. Sehat ya mbak ❤️",1
"Padahal cra berpikir dan mengambil kesimpulan, tidak hanya hitam putih, bisa dengan warna lain seperti abu2, biru dll  Gangguan kecemasan yang diderita seperti: bagaimana orang melihatku saat aku naik berat badan atau terlalu kurus?  Org depresi sangat butuh didengar & dirangkul",1
"[tanyarl] akhirnya aku jujur ke mamaku kalau aku punya depresi, anxiety disorder, dan ptsd. Aku senang ternyata mamaku ngedukung aku 😭😭",1
Nop klo bsok depresi pas punya anak kabarin telp aku yaaa....,1
"""Aku takut sendirian. Ketika aku depresi aku merasa sangat sendirian. Tidak ada yang dapat aku ajak curhat. Tidak ada yang dapat aku peluk. Tidak ada yang bilang kepadaku kalau dia mengerti dan mau menenangkanku."" -  https://wordpress.com/read/feeds/122007/posts/2403773307 …",1
"aku bisa depresi berat kali ya kalo disana, gabisa kemana kemana 😭",1
"Notes ku ketika depresi (kiri) ketika tidak depresi (kanan, aslinya seleraku membosankan).  Aku biasanya nggak suka doodling but it helps me a lot pas aku lagi down. Banyakin gambar-bambar & quotes buat nyemangatin diri sendiri.  pic.twitter.com/Ow0zHEAWFB",1
"segera ketemu psikolog ya nder. orang yang depresi itu dikarenakan ""gelas"" nya penuh. trust me, masa depresi itu jarang ada quotes yg bisa bantu km suffer. u need help, find one!   -dari aku yg suffering from depression",1
"Hasbias... Solo  Ho oh, aku depresi main gamenya ga tak lanjutin :))))  Liat nanti tak cobane lagi :3",1
Dulu aku jawabnya panjang lebar sambil nangis wkwk. Tapi ya ujungnya aku bilang aku merasa stress dan depresi,1
"Pada pandangan aku,  Solatla ubat yang terbaik untuk merawat depresi. Kerana kita sentiasa ada ALLAH swt untuk mengadu.",1
Aku sangat mengapresiasi para ibu yg mengasuh anaknya sendiri jadi ketika ada seorang ibu yg ngeluh di medsos soal kesulitannya mengasuh anak pasti bakal aq langsung dm dan semangatin.... karna aq paham banget gmn rasanya depresi ngurus anak dan asli semua ibu itu bth support,1
oh aku depresi 😭😭  https://twitter.com/WOWFAKTA/status/1171012874476511232 …,1
"Kamu sudah mulai depresi Del, itu gejala awal gangguan kejiwaan. Menurut yang aku baca 😀 Sabar, perbanyak minum air putih. Eh salah, perbanyak istighfar",1
"Karena saat tidur sudah tidak nyenyak berarti tinhkay depresi sudah tinggi, dengan menonton iklam Thailand aku bisa menangis sejadi2nya trus nyenyak deh tidurnya 😂😂😂",1
"Ngga muluk muluk minta ip. Karna ngga terlalu penting di hidup ku . Tapi gimana caranya lunasin hutang waktu aku depresi 1 tahun lalu disaat rumah tangga ku berantakan , dan 8bulan mengurung diri, disaat itulah kenapa tagihan listrik, air kendaraan ttp berjalan @awkarin ☠️☠️☠️",1
"7. Lebih baik perbaiki ibadah sendiri, sholatnya udah khusyu atau belum, atau hanya sekedar menggugurkan kewajiban? Hayo? 8. Banyak bersyukur meskipun gaada satu pun yg berjalan sesuai rencana, masih bisa bangun, bernafas, dsb. Udah aku pin doa2 ketika kita sedang depresi.",1
"BuRa kekeh bilang ga mungkin gara2 orang tuanya. Terus karena BuRa terus2an menyimpulkan ini semua gara2 Dea sm Teo beda agama, aku cuma bisa bilang ke BuRa, ""yg tau cuma Dea Bu, orang depresi gabakal keliatan dari luar"".",1
"Karma ternyata selucu itu, dulu aku gak suka banget sma boyband atau girlband Korea apalagi temen temen ku yg jd Fangirl ngomongnya haluuuu Mulu... Beli barang"" yg menurutku gak penting..  Ehh sekarang malah X1 yg buat aku keluar dari masa"" depresi Kmarin 😅",1
Apa aku depresi ya kok sering insomnia :(,1
"“Khayalan Mimpi”    Aku tkot dgan keadaan dunia ,  Dibina penuh benci dan juga hina ,  Direka untuk serang tanpa berhenti ,  Dipalau seorang buatku “depresi” .",1
Ya Allah aku cuma mau tabungan buat nonton X1 klu datang ke Indonesia :(( Soalnya mereka satu satu nya hal yang bisa bikin aku lupa sama masalah ku :(( Kalau dulu gak nonton produce X 101 aku mungkin beneran depresi dengan kehidupan pelajar di tambah homesick :),1
"I wish u happy life, maafin aku gak bisa ngerti seberapa depresi kamu but u're doing great. Semoga Allah jauhkan org2 yg jahat sama kamu.",1
Orang lain kalo sedang gagal jatuh depresi butuh nya kata motivasi.   Kalo aku kasih meme aja. langsung bisa bangkit senyum dari keterpurukan,1
"Kalau menurut aku coba bantu mantan mu dulu nder :') sumpah, depresi itu ga main-main. Nyawa lho taruhannya. Tapi bukan berarti mengabaikan pacar mu. Bujukin terus, kalau dia memang sayang bisa aja nanti dia ngertiin kamu",1
"Saudara ku, ada depresi, dirujuk ke RSJ, aku sering nemenin juga. Saudra ku itu ya org normal,  bukan ""org gila"" yang ada di pikiran kalian. Jadi mohon deh, sekali2 kalian browsing lah tentang kejiwaan . Ada banyak jenis dan macam2 .",1
"Jadi plis deh kalian, yang katanya anak milenial. Jgn dikit2 org depresi itu berbau mistik lo ya. Didunia kesehatan juga ada ahlinya kok . Sedih aku tu, apa2 dibawa ke mistik, pas di saranin bawa ke RSJ malah gak mau, maunya dibawa ke ""org pandai"". Huhuhu",1
"Yah, aku lg vakum ig gara2 depresi :'(",1
"dari sekian banyak orang yang selamat dari depresi nya, aku adalah salah satu dari mereka. yang coba bangkit yang coba perbaikin semuanya dan yang lagi coba ngerasa berguna untuk orang lain.",1
Alhamdulillah aku tidak se depresi dulu,1
"Hal yang kaya gini yang aku berharap banget Indonesia punya banyak forum konsultasi dengan para ahli nya untuk jadi ""pendengar"" yang baik bagi para-para orang yang sedang mengalami depresi.😇",1
Mengenai ini. Ternyata bukan aku aja yang pernah mengalami depresi ringan kaya gini. Tadi barusan ada temanku yang sudah menikah muda dan punya anak. Ternyata jadi ibu juga buat stress banget buat dia. Bahkan dia juga ada niatan untuk mau menyakiti dirinya sendiri:(,1
"Aku bukan profesional yg bisa kasih vonis itu depresi atau bukan, tp kalo kam butuh temen cerita knock my dm nder (:",1
Tapi kebanyakan orang depresi pada diem diem. Aku pengen bgt ngasih tahu aku ngga baik2 Aja,1
Jadi selama berminggu2 ini aku depresi tapi ga sadar kalo lagi depresi?  https://twitter.com/nazirarsii/status/1169608046936346625 …,1
"Gadis ini kesepian sampai hampir depresi. Aku hampir lupa kapan terakhir merasakan bahagia. Dari luar yang mereka tau hanya Nat yang periang. Yg mereka tidak tau, saat aku sendirian.. aku menangis. Bahkan saat aku terbangum dari tidur, pipiku sudah dibasahi dengan tangisan.",1
"Untuk orang depresi biasanya cutting itu dilakukan biar perasaannya lebih plong. Saking banyak nya emosi dan yg dipendam jadinya mereka melampiaskan pake cutting. Emang keliatan bukan cara yg tepat untuk ngatasi depresi, tapi ngerti bgt aku orang depresi itu bener²—",1
Penasaran. Karena dia bawa-bawa depresi dan psikolog. Mau aku capture dan kasih kek kakak ku. Biar dia nilai itu bener atau cuma karangan.,1
JANCOK  AKU YO DEPRESI COK!!,1
Wah aku depresi aku,1
"Semangat sis, kadang aku ge gedek kalo liat twibbon atau postingan batur di univ impian:’) tapi yah terima sajalah, lieur pikiran wae mah bisi depresi kumat deui😂",1
"Iya si itu bukan tren tp wabah. Tp baik si klo dia merasa dan mengutarakan klo dia depresi. Tp yg susah adalah bedain org depresi sm caper. Bilang depresi tp gamau di obatin itu yg nyebelin. Aku pernah depresi, dan itu bukan main2 gaenaknya.",1
"Hari ini aku merasakan kehilangan. Selamat jalan Pak Habibie. Jasamu akan selalu terkenang.  Rest in peace, tetanggaku. Semoga kepergianmu memberikan hikmah untuk kita smua bahwa depresi itu NYATA.  Also, happy suicide prevention day! 🙏",1
Ouhhhh pantesan ya kak aku sekarang jd kayak ngerasa depresi meningkat/beban tuhh lebih berat😟karna mau masuk umur 20 tahun sekarang baru 19 tahun tp udah kek gini :(,1
"Overthinking, cengeng, dikit2 depresi, mental lemah, penakut, terlalu baik.",1
Ini kenapa dalam satu bulan penyakit datang bermacam-macam ya? 😭 Apa aku depresi? Apa ini efeknya?,1
aku termasuk yang suka banget sih. soalnya ini film ga nakutin cuma bikin depresi:))) merinding parno kebayang bayang padahal cuma gitu doang hantunya gak serem jumpscare nya gabanyak.,1
/edc harus gimana? Aku mulai depresi gara gara mikirin sbm juga 😭  pic.twitter.com/KOiRJYPGsd,1
dor! setelah itu aku paham kenapa aku depresi alasannya karena setiap ada masalah aku ga pernah cerita ke siapa2:')  pic.twitter.com/uzUhLUuXxW,1
"Selama hampir 21 tahun aku nggak pernah yg namanya curhat bahkan berbagi kisah dengan seorang bapak, aku mengganggap kurang pas aja. Tp disaat depresi kayak gini aku nggak bisa nggak cerita. Sampe bapak berniat mau membawa polisi untuk menghakimi si kakek tua itu.",1
"Nggak ngerti juga ini bisa disebut mental illness apa enggak, tp tiap ketemu, mendengar, bahkan membicarakan si wiji bulu kuduk ku langsung merinding,rasanya mati rasa, dan menggigil tiba2. Terima kasih bitch telah membuat aku depresi pada sesorang kakek tua.",1
"Ummm btw aku jadi inget dulu pas aku depresi juga temenku masih sabar, ya kalik aku tega buat jahat sekarang",1
Nemu di komen postingan @jiemiardian di FB. Mungkin ada yg bisa lebih jabarin ttg depresi menurut pandangan Islam supaya bisa lebih masuk akal di masyarakat kt agamis. Di Kristen ada bbrp artikelnya depresi karna peristiwa mengguncang dan yg krn murni klinis. Kpn2 aku share.  pic.twitter.com/KGNuz9xGm6,1
"bunuh diri bukan solusi, hanya untuk orang² depresi sedangkan aku gembira setiap hari🤗",1
Aku lak depresi palingan ng jero kamar gak mangan gak ngombe gak ketip. Nek iki daripada mobile di obong mending kekno aku poo lumayan ben konco2ku gelem koncoan maneh ambe aku:(  https://twitter.com/infosurabaya/status/1171651448066777088 …,1
Aku laper nih.. kalu maem ayam goreng pecel lele di depan kurban krisis pangan di avrika aku bakal dimarahin esjewe nda ea kek pas doni bikin drakjuks tentang rang depresi dulu itu jajaja fufufu ☺️☺️☺️,1
aku kalo depresi bakar apa dong? gapunya mobil 😭  https://twitter.com/infosurabaya/status/1171651448066777088 …,1
"Waktu aku lagi down karena kalah olimpiade tahun 2017,terus aku dengar lagu Bangtan  Awalnya aku kayak udah patah semangat gitu,bahkan aku sempat depresi,nyakitin diri aku sendiri,tapi lagu mereka ngajari aku kalo itu bukan akhir dari semuanya,aku harus bisa cintai diri sendiri  pic.twitter.com/b3Xv6VmAeb",1
"Singkat cerita, aku ada masalah di awal taun ini. Bener2 bikin aku stress dan depresi sangat. Beneran saat2 paling down seumur hidupku. Aku kaya gada semangat hidup lagi. Gangerti mau ngapain lagi kedepannya. Ngerasa aku gagal. udah gagal.",1
Yes aku depresi!  https://twitter.com/alamisadhomie/status/1171419521015402501 …,1
"Wo cen edan koe berarti, bener kan sing aku bales disnap klo km depresi hihihi",1
"Jd lemes bgt grgr nethink, orgorg itu bikin depresi bgt. Semoga ga akan pernah ketemu lagi ya Allah aamiin, meskipun ketemu mereka gak akan ngomong yang macem macem, yg menyakiti hati aku ya Allah aamiin.",1
Eh tapi rin juga soft ke haru sih pas denger haru kalah dari albert langsung flesbek pas haru depresi trus ngajak makoto ketemu haru (pdhl makoto masih pengin liatin ikan di akuarium :(( )  Kalo aku malah ngga bakal berani wkwk kalo belum kenal rin auranya dia nyeremin 😂,1
"Memulai kembali tak semanis kata2 motivasi Iya, aku paham. Itu hanya kata2 basi ditengah terpa depresi Tapi setidaknya lihatlah ke lain sisi Berkaca pada dunia untuk evaluasi Jangan biarkan hatimu hancur dalam distorsi Bangkitkan diri dari hal yang menutup potensi",1
"/pdx/ reply sama foto anak2 x1 yg lucu dong biar aku semangat, sedang depresi nih 😥",1
"""depres kali aku yu""  Gucay ketika sdg galau",1
Aku nntn laptop si unyil dikecu pak ogah we depresi.  pic.twitter.com/QUp0y1Ufz9,1
Dipikir aku depresi yg tak berujung,1
"Tapi aku ngga betah dikamar. Hawa panas. Mau shalat aja berat. Aku paksakan untuk selalu mendekatkan diri pada Tuhan. Shalat, dzikir, baca Quran. Sembari menetralkan kondisiku yg saat itu sdg depresi.",1
"Aku dicritain adikku, mahasiswa PTN di kota X jg lagi depresi.",1
"Dan masih banyak lagi. Aku tidak menyatakan aku depresi atau punya penyakit mental lainnya, aku hanya sedang sering sedih, yang lalu membuatku menjadi sumpek, lemas, letih, dan tidak bersemangat.",1
"Masalah pribadi (asmara) yg membuatku cukup depresi. Aku yg tipe suka dikamar jadi lebih banyak menghabiskan waktu diluar. Pulang kantor, aku hangout, pulang ke kost jam 11 malem. Hampir setiap hari seperti itu.",1
Kalau lah ditakdirkan manusia lemah yang duduk dalam kasut aku konpemkonpem kena depresi dahhh  https://twitter.com/iVicNasty/status/1169981271977734145 …,1
aku tidak siap depresi  https://twitter.com/depresionistaa/status/1171598710586822656 …,1
